removal_fraction,mean_lcc_size,std_lcc_size,lcc_sizes,attack_strategy
0.0,0.9548494983277594,2.220446049250313e-16,"[0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592]",betweenness
0.02040816326530612,0.9548494983277594,2.220446049250313e-16,"[0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592]",betweenness
0.04081632653061224,0.9397993311036789,1.1102230246251565e-16,"[0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679]",betweenness
0.061224489795918366,0.9397993311036789,1.1102230246251565e-16,"[0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679, 0.939799331103679]",betweenness
0.08163265306122448,0.9030100334448159,1.1102230246251565e-16,"[0.903010033444816, 0.903010033444816, 0.903010033444816, 0.903010033444816, 0.903010033444816, 0.903010033444816, 0.903010033444816, 0.903010033444816, 0.903010033444816, 0.903010033444816, 0.903010033444816, 0.903010033444816, 0.903010033444816, 0.903010033444816, 0.903010033444816, 0.903010033444816, 0.903010033444816, 0.903010033444816, 0.903010033444816, 0.903010033444816]",betweenness
0.1020408163265306,0.8996655518394648,0.0,"[0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648]",betweenness
0.12244897959183673,0.8996655518394648,0.0,"[0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648, 0.8996655518394648]",betweenness
0.14285714285714285,0.8879598662207359,1.1102230246251565e-16,"[0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357]",betweenness
0.16326530612244897,0.8879598662207359,1.1102230246251565e-16,"[0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357, 0.8879598662207357]",betweenness
0.18367346938775508,0.8612040133779264,0.0,"[0.8612040133779264, 0.8612040133779264, 0.8612040133779264, 0.8612040133779264, 0.8612040133779264, 0.8612040133779264, 0.8612040133779264, 0.8612040133779264, 0.8612040133779264, 0.8612040133779264, 0.8612040133779264, 0.8612040133779264, 0.8612040133779264, 0.8612040133779264, 0.8612040133779264, 0.8612040133779264, 0.8612040133779264, 0.8612040133779264, 0.8612040133779264, 0.8612040133779264]",betweenness
0.2040816326530612,0.8511705685618729,0.0,"[0.8511705685618729, 0.8511705685618729, 0.8511705685618729, 0.8511705685618729, 0.8511705685618729, 0.8511705685618729, 0.8511705685618729, 0.8511705685618729, 0.8511705685618729, 0.8511705685618729, 0.8511705685618729, 0.8511705685618729, 0.8511705685618729, 0.8511705685618729, 0.8511705685618729, 0.8511705685618729, 0.8511705685618729, 0.8511705685618729, 0.8511705685618729, 0.8511705685618729]",betweenness
0.22448979591836732,0.8344481605351172,1.1102230246251565e-16,"[0.8344481605351171, 0.8344481605351171, 0.8344481605351171, 0.8344481605351171, 0.8344481605351171, 0.8344481605351171, 0.8344481605351171, 0.8344481605351171, 0.8344481605351171, 0.8344481605351171, 0.8344481605351171, 0.8344481605351171, 0.8344481605351171, 0.8344481605351171, 0.8344481605351171, 0.8344481605351171, 0.8344481605351171, 0.8344481605351171, 0.8344481605351171, 0.8344481605351171]",betweenness
0.24489795918367346,0.802675585284281,0.0,"[0.802675585284281, 0.802675585284281, 0.802675585284281, 0.802675585284281, 0.802675585284281, 0.802675585284281, 0.802675585284281, 0.802675585284281, 0.802675585284281, 0.802675585284281, 0.802675585284281, 0.802675585284281, 0.802675585284281, 0.802675585284281, 0.802675585284281, 0.802675585284281, 0.802675585284281, 0.802675585284281, 0.802675585284281, 0.802675585284281]",betweenness
0.26530612244897955,0.7725752508361203,1.1102230246251565e-16,"[0.7725752508361204, 0.7725752508361204, 0.7725752508361204, 0.7725752508361204, 0.7725752508361204, 0.7725752508361204, 0.7725752508361204, 0.7725752508361204, 0.7725752508361204, 0.7725752508361204, 0.7725752508361204, 0.7725752508361204, 0.7725752508361204, 0.7725752508361204, 0.7725752508361204, 0.7725752508361204, 0.7725752508361204, 0.7725752508361204, 0.7725752508361204, 0.7725752508361204]",betweenness
0.2857142857142857,0.7408026755852842,0.0,"[0.7408026755852842, 0.7408026755852842, 0.7408026755852842, 0.7408026755852842, 0.7408026755852842, 0.7408026755852842, 0.7408026755852842, 0.7408026755852842, 0.7408026755852842, 0.7408026755852842, 0.7408026755852842, 0.7408026755852842, 0.7408026755852842, 0.7408026755852842, 0.7408026755852842, 0.7408026755852842, 0.7408026755852842, 0.7408026755852842, 0.7408026755852842, 0.7408026755852842]",betweenness
0.3061224489795918,0.7090301003344482,1.1102230246251565e-16,"[0.7090301003344481, 0.7090301003344481, 0.7090301003344481, 0.7090301003344481, 0.7090301003344481, 0.7090301003344481, 0.7090301003344481, 0.7090301003344481, 0.7090301003344481, 0.7090301003344481, 0.7090301003344481, 0.7090301003344481, 0.7090301003344481, 0.7090301003344481, 0.7090301003344481, 0.7090301003344481, 0.7090301003344481, 0.7090301003344481, 0.7090301003344481, 0.7090301003344481]",betweenness
