removal_fraction,mean_lcc_size,std_lcc_size,lcc_sizes,attack_strategy
0.0,0.9548494983277594,2.220446049250313e-16,"[0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592]",degree
0.02040816326530612,0.9548494983277594,2.220446049250313e-16,"[0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592, 0.9548494983277592]",degree
0.04081632653061224,0.9498327759197321,3.3306690738754696e-16,"[0.9498327759197325, 0.9498327759197325, 0.9498327759197325, 0.9498327759197325, 0.9498327759197325, 0.9498327759197325, 0.9498327759197325, 0.9498327759197325, 0.9498327759197325, 0.9498327759197325, 0.9498327759197325, 0.9498327759197325, 0.9498327759197325, 0.9498327759197325, 0.9498327759197325, 0.9498327759197325, 0.9498327759197325, 0.9498327759197325, 0.9498327759197325, 0.9498327759197325]",degree
0.061224489795918366,0.9431438127090305,3.3306690738754696e-16,"[0.9431438127090301, 0.9431438127090301, 0.9431438127090301, 0.9431438127090301, 0.9431438127090301, 0.9431438127090301, 0.9431438127090301, 0.9431438127090301, 0.9431438127090301, 0.9431438127090301, 0.9431438127090301, 0.9431438127090301, 0.9431438127090301, 0.9431438127090301, 0.9431438127090301, 0.9431438127090301, 0.9431438127090301, 0.9431438127090301, 0.9431438127090301, 0.9431438127090301]",degree
0.08163265306122448,0.9364548494983278,0.0,"[0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278]",degree
0.1020408163265306,0.9247491638795988,1.1102230246251565e-16,"[0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987]",degree
0.12244897959183673,0.9096989966555183,0.0,"[0.9096989966555183, 0.9096989966555183, 0.9096989966555183, 0.9096989966555183, 0.9096989966555183, 0.9096989966555183, 0.9096989966555183, 0.9096989966555183, 0.9096989966555183, 0.9096989966555183, 0.9096989966555183, 0.9096989966555183, 0.9096989966555183, 0.9096989966555183, 0.9096989966555183, 0.9096989966555183, 0.9096989966555183, 0.9096989966555183, 0.9096989966555183, 0.9096989966555183]",degree
0.14285714285714285,0.8846153846153845,1.1102230246251565e-16,"[0.8846153846153846, 0.8846153846153846, 0.8846153846153846, 0.8846153846153846, 0.8846153846153846, 0.8846153846153846, 0.8846153846153846, 0.8846153846153846, 0.8846153846153846, 0.8846153846153846, 0.8846153846153846, 0.8846153846153846, 0.8846153846153846, 0.8846153846153846, 0.8846153846153846, 0.8846153846153846, 0.8846153846153846, 0.8846153846153846, 0.8846153846153846, 0.8846153846153846]",degree
0.16326530612244897,0.8695652173913043,0.0,"[0.8695652173913043, 0.8695652173913043, 0.8695652173913043, 0.8695652173913043, 0.8695652173913043, 0.8695652173913043, 0.8695652173913043, 0.8695652173913043, 0.8695652173913043, 0.8695652173913043, 0.8695652173913043, 0.8695652173913043, 0.8695652173913043, 0.8695652173913043, 0.8695652173913043, 0.8695652173913043, 0.8695652173913043, 0.8695652173913043, 0.8695652173913043, 0.8695652173913043]",degree
0.18367346938775508,0.8411371237458193,1.1102230246251565e-16,"[0.8411371237458194, 0.8411371237458194, 0.8411371237458194, 0.8411371237458194, 0.8411371237458194, 0.8411371237458194, 0.8411371237458194, 0.8411371237458194, 0.8411371237458194, 0.8411371237458194, 0.8411371237458194, 0.8411371237458194, 0.8411371237458194, 0.8411371237458194, 0.8411371237458194, 0.8411371237458194, 0.8411371237458194, 0.8411371237458194, 0.8411371237458194, 0.8411371237458194]",degree
