removal_probability,mean_lcc_size,std_lcc_size
0.0,0.7433333333333333,0.0
0.01,0.7382666666666667,0.0017688665548562074
0.02,0.7328666666666667,0.0028292126898563892
0.03,0.7242,0.0026000000000000025
0.04,0.7197999999999999,0.004628894756490657
0.05,0.7162666666666666,0.005043808085167412
0.06,0.7112,0.004860726968948853
0.07,0.7024666666666667,0.007055651792869478
0.08,0.6974666666666668,0.00643462853974061
0.09,0.6910666666666667,0.004981744451271817
0.1,0.6854,0.005613079962611134
0.11,0.6782000000000001,0.006345952340753204
0.12,0.6758666666666666,0.008603875095947563
0.13,0.6688000000000001,0.006166576575918504
0.14,0.6580666666666667,0.00537028863283903
0.15,0.6538666666666667,0.003953057888099628
0.16,0.6505333333333333,0.006584831053261738
0.17,0.6453333333333334,0.009761602782785664
0.18,0.6344666666666667,0.0064845114610808646
0.19,0.6262666666666667,0.006304848222686339
0.2,0.6207333333333334,0.008323727797354062
0.21,0.6174000000000001,0.00803022069711937
0.22,0.6109333333333333,0.0079955543203013
0.23,0.6042,0.009461266065149807
0.24,0.5995333333333333,0.01008871757074318
0.25,0.5918666666666667,0.010016874651196259
0.26,0.5921333333333334,0.007830424992013883
0.27,0.5820666666666666,0.013774211007854115
0.28,0.5733333333333333,0.01273315881206755
0.29,0.5641999999999999,0.00832159172808235
0.3,0.5568666666666667,0.008516911281549064
0.31,0.5509333333333333,0.008935323161475484
0.32,0.5446,0.010780434953088771
0.33,0.5384,0.011283025598954678
0.34,0.5392666666666666,0.012423812261585069
0.35000000000000003,0.5294,0.011927372813080934
0.36,0.5286666666666667,0.008594571930391108
0.37,0.5108666666666667,0.009982429007455506
0.38,0.5008666666666667,0.014945976790501926
0.39,0.5011333333333333,0.009693296652842106
0.4,0.48819999999999997,0.011306045580425857
0.41000000000000003,0.4857333333333333,0.014573034458661425
0.42,0.4814,0.007120861371117029
0.43,0.46226666666666666,0.010185828935884947
0.44,0.4703333333333333,0.010546194679704256
0.45,0.45919999999999994,0.01403107661981472
0.46,0.4470666666666667,0.013193264274705567
0.47000000000000003,0.44313333333333327,0.008728242791204996
0.48,0.4328666666666667,0.012680869230634169
0.49,0.4231999999999999,0.016079800993793417
0.5,0.42366666666666664,0.016683325008322935
0.51,0.4091333333333333,0.011131736412418125
0.52,0.39986666666666665,0.010994139853172274
0.53,0.3938666666666667,0.009270263091076644
0.54,0.3886666666666666,0.015523458950175307
0.55,0.3781333333333333,0.008368193751740378
0.56,0.37146666666666667,0.008081803979035598
0.5700000000000001,0.3716,0.010448604372514698
0.58,0.3595333333333333,0.010604192043191634
0.59,0.3508,0.0166581311476808
0.6,0.34540000000000004,0.012137911224295925
0.61,0.3307333333333333,0.0069949187907286684
0.62,0.3241333333333334,0.009548938277223404
0.63,0.3076,0.006075085733277071
0.64,0.3130666666666667,0.011271202242884299
0.65,0.29573333333333335,0.009996443812120837
0.66,0.29066666666666674,0.007791733511299728
0.67,0.2879999999999999,0.0162179598662169
0.68,0.2743333333333333,0.015406347898043706
0.6900000000000001,0.2658666666666667,0.01065332498956703
0.7000000000000001,0.2564666666666667,0.011337450232648335
0.71,0.25006666666666666,0.009533333333333331
0.72,0.2423333333333333,0.009648258334481352
0.73,0.2300666666666667,0.010090479561337897
0.74,0.21773333333333333,0.010926827332558871
0.75,0.20826666666666666,0.007838367176906166
0.76,0.20886666666666667,0.011813551540497886
0.77,0.18760000000000002,0.01174998817966309
0.78,0.18753333333333333,0.009160543409402939
0.79,0.183,0.012772366003733744
0.8,0.1608,0.013586921816380795
0.81,0.15466666666666667,0.00891939210683977
0.8200000000000001,0.15286666666666665,0.009679531669111546
0.8300000000000001,0.1433333333333333,0.008208396784864737
0.84,0.13046666666666668,0.008672049610354199
0.85,0.12099999999999997,0.012575991235507265
0.86,0.10593333333333332,0.012703280416228452
0.87,0.09659999999999999,0.00799138424944153
0.88,0.08113333333333334,0.01489533856987182
0.89,0.08046666666666666,0.013233123424027887
0.9,0.0668,0.01192122290520379
0.91,0.052533333333333335,0.019001286506152387
0.92,0.039266666666666665,0.011236646395709985
0.93,0.0314,0.01029541429742172
0.9400000000000001,0.026666666666666665,0.006686636756330578
0.9500000000000001,0.01806666666666667,0.006214320379396108
0.96,0.012866666666666669,0.0031839877163358805
0.97,0.009733333333333333,0.002703084657695106
0.98,0.005733333333333333,0.0017435595774162693
0.99,0.003266666666666667,0.0009165151389911682
1.0,0.0006666666666666668,1.0842021724855044e-19
