removal_fraction,mean_lcc_size,std_lcc_size,lcc_sizes,attack_strategy
0.0,1.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",betweenness
0.02040816326530612,0.9933110367892976,1.1102230246251565e-16,"[0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977]",betweenness
0.04081632653061224,0.9933110367892976,1.1102230246251565e-16,"[0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977, 0.9933110367892977]",betweenness
0.061224489795918366,0.9364548494983278,0.0,"[0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278]",betweenness
0.08163265306122448,0.9364548494983278,0.0,"[0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278, 0.9364548494983278]",betweenness
0.1020408163265306,0.9314381270903013,2.220446049250313e-16,"[0.931438127090301, 0.931438127090301, 0.931438127090301, 0.931438127090301, 0.931438127090301, 0.931438127090301, 0.931438127090301, 0.931438127090301, 0.931438127090301, 0.931438127090301, 0.931438127090301, 0.931438127090301, 0.931438127090301, 0.931438127090301, 0.931438127090301, 0.931438127090301, 0.931438127090301, 0.931438127090301, 0.931438127090301, 0.931438127090301]",betweenness
0.12244897959183673,0.9264214046822742,1.1102230246251565e-16,"[0.9264214046822743, 0.9264214046822743, 0.9264214046822743, 0.9264214046822743, 0.9264214046822743, 0.9264214046822743, 0.9264214046822743, 0.9264214046822743, 0.9264214046822743, 0.9264214046822743, 0.9264214046822743, 0.9264214046822743, 0.9264214046822743, 0.9264214046822743, 0.9264214046822743, 0.9264214046822743, 0.9264214046822743, 0.9264214046822743, 0.9264214046822743, 0.9264214046822743]",betweenness
0.14285714285714285,0.9247491638795988,1.1102230246251565e-16,"[0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987, 0.9247491638795987]",betweenness
0.16326530612244897,0.9180602006688965,1.1102230246251565e-16,"[0.9180602006688964, 0.9180602006688964, 0.9180602006688964, 0.9180602006688964, 0.9180602006688964, 0.9180602006688964, 0.9180602006688964, 0.9180602006688964, 0.9180602006688964, 0.9180602006688964, 0.9180602006688964, 0.9180602006688964, 0.9180602006688964, 0.9180602006688964, 0.9180602006688964, 0.9180602006688964, 0.9180602006688964, 0.9180602006688964, 0.9180602006688964, 0.9180602006688964]",betweenness
0.18367346938775508,0.882943143812709,0.0,"[0.882943143812709, 0.882943143812709, 0.882943143812709, 0.882943143812709, 0.882943143812709, 0.882943143812709, 0.882943143812709, 0.882943143812709, 0.882943143812709, 0.882943143812709, 0.882943143812709, 0.882943143812709, 0.882943143812709, 0.882943143812709, 0.882943143812709, 0.882943143812709, 0.882943143812709, 0.882943143812709, 0.882943143812709, 0.882943143812709]",betweenness
