removal_probability,mean_lcc_size,std_lcc_size,lcc_sizes
0.0,0.75,0.0,"[0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75]"
0.02040816326530612,0.7400333333333333,0.0024718414188616613,"[0.7413333333333333, 0.7446666666666667, 0.7386666666666667, 0.7393333333333333, 0.7393333333333333, 0.736, 0.7413333333333333, 0.7393333333333333, 0.744, 0.738, 0.738, 0.742, 0.7386666666666667, 0.742, 0.7393333333333333, 0.7353333333333333, 0.7413333333333333, 0.744, 0.74, 0.738]"
0.04081632653061224,0.729,0.003941235001028639,"[0.732, 0.724, 0.7333333333333333, 0.7353333333333333, 0.7246666666666667, 0.7233333333333334, 0.73, 0.7333333333333333, 0.7286666666666667, 0.728, 0.726, 0.73, 0.7346666666666667, 0.7266666666666667, 0.7273333333333334, 0.7273333333333334, 0.73, 0.7326666666666667, 0.732, 0.7206666666666667]"
0.061224489795918366,0.7173333333333335,0.0058727241454787395,"[0.718, 0.7226666666666667, 0.7153333333333334, 0.7226666666666667, 0.706, 0.7113333333333334, 0.714, 0.7046666666666667, 0.7106666666666667, 0.714, 0.7213333333333334, 0.7193333333333334, 0.7153333333333334, 0.7193333333333334, 0.7226666666666667, 0.7286666666666667, 0.724, 0.7186666666666667, 0.7186666666666667, 0.7193333333333334]"
0.08163265306122448,0.7072333333333334,0.005486447950278137,"[0.7066666666666667, 0.694, 0.702, 0.7033333333333334, 0.7013333333333334, 0.7046666666666667, 0.7046666666666667, 0.7086666666666667, 0.7113333333333334, 0.7086666666666667, 0.712, 0.7026666666666667, 0.7113333333333334, 0.702, 0.714, 0.7053333333333334, 0.718, 0.7133333333333334, 0.712, 0.7086666666666667]"
0.1020408163265306,0.6958,0.005428730156409605,"[0.698, 0.698, 0.688, 0.6966666666666667, 0.686, 0.69, 0.696, 0.6953333333333334, 0.7033333333333334, 0.6926666666666667, 0.6926666666666667, 0.698, 0.6993333333333334, 0.706, 0.6893333333333334, 0.698, 0.6946666666666667, 0.698, 0.706, 0.69]"
0.12244897959183673,0.6849333333333333,0.0056348124290974515,"[0.6833333333333333, 0.6913333333333334, 0.6853333333333333, 0.6886666666666666, 0.6893333333333334, 0.686, 0.6786666666666666, 0.6806666666666666, 0.6866666666666666, 0.6786666666666666, 0.6806666666666666, 0.6853333333333333, 0.6813333333333333, 0.6933333333333334, 0.6893333333333334, 0.686, 0.6733333333333333, 0.68, 0.698, 0.6826666666666666]"
0.14285714285714285,0.6741,0.007809609465267773,"[0.6786666666666666, 0.6593333333333333, 0.6806666666666666, 0.6573333333333333, 0.6786666666666666, 0.6793333333333333, 0.6833333333333333, 0.6873333333333334, 0.6766666666666666, 0.6706666666666666, 0.6773333333333333, 0.67, 0.6706666666666666, 0.6866666666666666, 0.6746666666666666, 0.67, 0.6686666666666666, 0.666, 0.676, 0.67]"
0.16326530612244897,0.6644666666666668,0.008197831691639243,"[0.6633333333333333, 0.666, 0.662, 0.6646666666666666, 0.6646666666666666, 0.6606666666666666, 0.6553333333333333, 0.6753333333333333, 0.6466666666666666, 0.676, 0.6693333333333333, 0.6546666666666666, 0.6646666666666666, 0.6833333333333333, 0.6673333333333333, 0.6633333333333333, 0.6706666666666666, 0.6526666666666666, 0.666, 0.6626666666666666]"
0.18367346938775508,0.6508999999999999,0.007312926150925411,"[0.6453333333333333, 0.65, 0.6353333333333333, 0.6553333333333333, 0.6513333333333333, 0.6486666666666666, 0.6593333333333333, 0.644, 0.6553333333333333, 0.6513333333333333, 0.6533333333333333, 0.6453333333333333, 0.642, 0.6513333333333333, 0.6613333333333333, 0.646, 0.6566666666666666, 0.6426666666666667, 0.6566666666666666, 0.6666666666666666]"
0.2040816326530612,0.6389999999999999,0.006638272867747037,"[0.6326666666666667, 0.6453333333333333, 0.6346666666666667, 0.64, 0.6406666666666667, 0.6406666666666667, 0.6513333333333333, 0.64, 0.6326666666666667, 0.6386666666666667, 0.6393333333333333, 0.6366666666666667, 0.64, 0.6333333333333333, 0.6413333333333333, 0.624, 0.6506666666666666, 0.6306666666666667, 0.638, 0.6493333333333333]"
0.22448979591836732,0.6316666666666666,0.006024025970137326,"[0.6353333333333333, 0.642, 0.636, 0.6266666666666667, 0.6133333333333333, 0.624, 0.6326666666666667, 0.6293333333333333, 0.632, 0.632, 0.6326666666666667, 0.6266666666666667, 0.6393333333333333, 0.628, 0.632, 0.632, 0.632, 0.638, 0.636, 0.6333333333333333]"
0.24489795918367346,0.6173,0.00907371049914104,"[0.6193333333333333, 0.6133333333333333, 0.6233333333333333, 0.6193333333333333, 0.6073333333333333, 0.596, 0.6253333333333333, 0.6046666666666667, 0.622, 0.6193333333333333, 0.6206666666666667, 0.6206666666666667, 0.6166666666666667, 0.626, 0.6386666666666667, 0.6226666666666667, 0.6086666666666667, 0.62, 0.6066666666666667, 0.6153333333333333]"
0.26530612244897955,0.6056999999999999,0.00895786432880815,"[0.61, 0.606, 0.606, 0.6126666666666667, 0.6153333333333333, 0.6053333333333333, 0.584, 0.6046666666666667, 0.6026666666666667, 0.6086666666666667, 0.6053333333333333, 0.596, 0.604, 0.6, 0.5986666666666667, 0.614, 0.6186666666666667, 0.596, 0.6, 0.626]"
0.2857142857142857,0.5934333333333334,0.0067041446550291225,"[0.596, 0.5873333333333334, 0.596, 0.5866666666666667, 0.584, 0.5933333333333334, 0.5873333333333334, 0.5886666666666667, 0.592, 0.59, 0.5833333333333334, 0.606, 0.5886666666666667, 0.5953333333333334, 0.604, 0.6013333333333334, 0.6006666666666667, 0.596, 0.5886666666666667, 0.6033333333333334]"
0.3061224489795918,0.5801999999999999,0.008944520358546043,"[0.5906666666666667, 0.57, 0.5793333333333334, 0.5773333333333334, 0.5813333333333334, 0.5673333333333334, 0.5686666666666667, 0.5853333333333334, 0.5853333333333334, 0.5846666666666667, 0.596, 0.584, 0.5853333333333334, 0.5953333333333334, 0.582, 0.572, 0.5606666666666666, 0.58, 0.5753333333333334, 0.5833333333333334]"
0.32653061224489793,0.5702333333333334,0.011272927254661436,"[0.578, 0.5786666666666667, 0.556, 0.5613333333333334, 0.5673333333333334, 0.558, 0.5753333333333334, 0.578, 0.5653333333333334, 0.562, 0.58, 0.5733333333333334, 0.5866666666666667, 0.564, 0.5566666666666666, 0.5853333333333334, 0.5826666666666667, 0.5866666666666667, 0.5493333333333333, 0.56]"
0.3469387755102041,0.5543333333333333,0.012146330035584131,"[0.5573333333333333, 0.5686666666666667, 0.5633333333333334, 0.5546666666666666, 0.56, 0.5273333333333333, 0.5453333333333333, 0.5526666666666666, 0.572, 0.5586666666666666, 0.5426666666666666, 0.566, 0.5466666666666666, 0.5706666666666667, 0.534, 0.554, 0.55, 0.5413333333333333, 0.5706666666666667, 0.5506666666666666]"
0.36734693877551017,0.5430666666666666,0.009180655992054402,"[0.536, 0.5446666666666666, 0.5553333333333333, 0.5566666666666666, 0.5373333333333333, 0.552, 0.5413333333333333, 0.5366666666666666, 0.54, 0.5453333333333333, 0.534, 0.538, 0.5406666666666666, 0.5526666666666666, 0.53, 0.5393333333333333, 0.5313333333333333, 0.5626666666666666, 0.5333333333333333, 0.554]"
0.3877551020408163,0.5215666666666667,0.011603208368569623,"[0.5233333333333333, 0.522, 0.5146666666666667, 0.518, 0.5306666666666666, 0.5133333333333333, 0.5226666666666666, 0.5406666666666666, 0.5326666666666666, 0.5046666666666667, 0.5226666666666666, 0.49466666666666664, 0.5273333333333333, 0.5273333333333333, 0.5213333333333333, 0.5346666666666666, 0.5373333333333333, 0.5, 0.518, 0.5253333333333333]"
0.4081632653061224,0.5120666666666666,0.011735795196274048,"[0.51, 0.522, 0.53, 0.49866666666666665, 0.5166666666666667, 0.5, 0.51, 0.5173333333333333, 0.5233333333333333, 0.5033333333333333, 0.5093333333333333, 0.524, 0.49266666666666664, 0.5253333333333333, 0.5153333333333333, 0.5153333333333333, 0.524, 0.508, 0.5133333333333333, 0.4826666666666667]"
0.42857142857142855,0.5022,0.0132264045672956,"[0.496, 0.494, 0.504, 0.5013333333333333, 0.482, 0.526, 0.49666666666666665, 0.488, 0.512, 0.49066666666666664, 0.5006666666666667, 0.52, 0.5126666666666667, 0.5126666666666667, 0.494, 0.4786666666666667, 0.498, 0.5266666666666666, 0.514, 0.496]"
0.44897959183673464,0.4865666666666667,0.00959461654609848,"[0.502, 0.472, 0.4886666666666667, 0.49, 0.4866666666666667, 0.476, 0.4766666666666667, 0.49133333333333334, 0.49533333333333335, 0.48133333333333334, 0.49133333333333334, 0.4786666666666667, 0.5013333333333333, 0.4766666666666667, 0.49866666666666665, 0.49266666666666664, 0.474, 0.49266666666666664, 0.49333333333333335, 0.472]"
0.4693877551020408,0.4735666666666666,0.011980122425640456,"[0.452, 0.4726666666666667, 0.47533333333333333, 0.49066666666666664, 0.48533333333333334, 0.484, 0.48133333333333334, 0.4826666666666667, 0.4693333333333333, 0.4633333333333333, 0.4713333333333333, 0.47933333333333333, 0.4826666666666667, 0.4766666666666667, 0.4686666666666667, 0.4806666666666667, 0.456, 0.4493333333333333, 0.49066666666666664, 0.4593333333333333]"
0.4897959183673469,0.46146666666666664,0.012304651333721101,"[0.43066666666666664, 0.46, 0.48533333333333334, 0.4613333333333333, 0.46066666666666667, 0.44733333333333336, 0.4706666666666667, 0.45266666666666666, 0.43933333333333335, 0.456, 0.4593333333333333, 0.4653333333333333, 0.4666666666666667, 0.4533333333333333, 0.466, 0.474, 0.4706666666666667, 0.474, 0.47, 0.466]"
0.5102040816326531,0.4418,0.011875464903180281,"[0.44666666666666666, 0.434, 0.462, 0.442, 0.45, 0.43866666666666665, 0.448, 0.44466666666666665, 0.44266666666666665, 0.442, 0.45, 0.4493333333333333, 0.4093333333333333, 0.43333333333333335, 0.42333333333333334, 0.44666666666666666, 0.4553333333333333, 0.43, 0.43266666666666664, 0.4553333333333333]"
0.5306122448979591,0.42490000000000006,0.009122073351065657,"[0.4266666666666667, 0.412, 0.4186666666666667, 0.44066666666666665, 0.42333333333333334, 0.4266666666666667, 0.428, 0.4093333333333333, 0.43066666666666664, 0.42733333333333334, 0.422, 0.414, 0.424, 0.42866666666666664, 0.41733333333333333, 0.4186666666666667, 0.44, 0.418, 0.44466666666666665, 0.42733333333333334]"
0.5510204081632653,0.4128,0.0133176574516692,"[0.408, 0.436, 0.4206666666666667, 0.4, 0.41933333333333334, 0.3953333333333333, 0.41333333333333333, 0.4266666666666667, 0.42733333333333334, 0.4073333333333333, 0.414, 0.4186666666666667, 0.4106666666666667, 0.42733333333333334, 0.42733333333333334, 0.4066666666666667, 0.406, 0.3933333333333333, 0.38066666666666665, 0.41733333333333333]"
0.5714285714285714,0.3920666666666666,0.0082,"[0.372, 0.396, 0.38333333333333336, 0.396, 0.396, 0.3933333333333333, 0.386, 0.4, 0.4013333333333333, 0.39666666666666667, 0.3953333333333333, 0.37666666666666665, 0.4026666666666667, 0.39866666666666667, 0.38666666666666666, 0.392, 0.3973333333333333, 0.38133333333333336, 0.398, 0.392]"
0.5918367346938775,0.37873333333333326,0.008956437783950591,"[0.37266666666666665, 0.39866666666666667, 0.38266666666666665, 0.36866666666666664, 0.37866666666666665, 0.388, 0.37066666666666664, 0.37066666666666664, 0.376, 0.37866666666666665, 0.372, 0.38666666666666666, 0.37933333333333336, 0.37333333333333335, 0.37733333333333335, 0.3873333333333333, 0.382, 0.35733333333333334, 0.3893333333333333, 0.38466666666666666]"
0.6122448979591836,0.3621,0.013243488966280756,"[0.36466666666666664, 0.35133333333333333, 0.378, 0.36133333333333334, 0.38, 0.352, 0.3393333333333333, 0.374, 0.3466666666666667, 0.37933333333333336, 0.386, 0.346, 0.35333333333333333, 0.37533333333333335, 0.35333333333333333, 0.36, 0.36533333333333334, 0.36333333333333334, 0.368, 0.3446666666666667]"
0.6326530612244897,0.3380333333333333,0.010489094866150801,"[0.3333333333333333, 0.332, 0.332, 0.34933333333333333, 0.32866666666666666, 0.3546666666666667, 0.318, 0.34, 0.334, 0.35133333333333333, 0.33066666666666666, 0.33866666666666667, 0.33066666666666666, 0.352, 0.3393333333333333, 0.3546666666666667, 0.3453333333333333, 0.32666666666666666, 0.324, 0.3453333333333333]"
0.6530612244897959,0.3243666666666667,0.010584002603510218,"[0.324, 0.3273333333333333, 0.31933333333333336, 0.34933333333333333, 0.3273333333333333, 0.3406666666666667, 0.31133333333333335, 0.306, 0.3313333333333333, 0.3313333333333333, 0.3293333333333333, 0.316, 0.32466666666666666, 0.30866666666666664, 0.3293333333333333, 0.32266666666666666, 0.332, 0.30933333333333335, 0.31866666666666665, 0.32866666666666666]"
0.673469387755102,0.3033,0.012678021226604016,"[0.2886666666666667, 0.30133333333333334, 0.31066666666666665, 0.31266666666666665, 0.30733333333333335, 0.31066666666666665, 0.298, 0.28733333333333333, 0.2866666666666667, 0.29933333333333334, 0.288, 0.30666666666666664, 0.2826666666666667, 0.31266666666666665, 0.314, 0.298, 0.3273333333333333, 0.3293333333333333, 0.30733333333333335, 0.29733333333333334]"
0.6938775510204082,0.28459999999999996,0.015165604358401138,"[0.268, 0.28933333333333333, 0.276, 0.288, 0.3006666666666667, 0.24666666666666667, 0.282, 0.2653333333333333, 0.2946666666666667, 0.30733333333333335, 0.302, 0.2986666666666667, 0.2673333333333333, 0.2866666666666667, 0.29, 0.274, 0.2833333333333333, 0.304, 0.274, 0.294]"
