removal_probability,mean_lcc_size,std_lcc_size
0.0,0.8093333333333333,0.0
0.01,0.8018666666666666,0.002039607805437111
0.02,0.7973333333333332,0.0021908902300206597
0.03,0.7889333333333333,0.003979949748426491
0.04,0.7836666666666667,0.004873967127049137
0.05,0.7765333333333333,0.004328715488199429
0.06,0.7738,0.005978108210611254
0.07,0.7625333333333334,0.0055841044243658475
0.08,0.7593333333333334,0.00401109572173101
0.09,0.7488666666666667,0.010679367438612124
0.1,0.7375333333333333,0.005985538126740709
0.11,0.7374666666666666,0.008092795149596519
0.12,0.7280666666666668,0.00652141770544478
0.13,0.7251333333333333,0.0063108372397540574
0.14,0.714,0.007290785661062578
0.15,0.7095333333333335,0.00921375782910175
0.16,0.7002666666666666,0.004963869458396348
0.17,0.702,0.007211102550927986
0.18,0.6884666666666667,0.01113572828531857
0.19,0.6856,0.009666436778875652
0.2,0.6723333333333332,0.009142088261320692
0.21,0.6671333333333334,0.012422381235316998
0.22,0.6652666666666667,0.010483638045386106
0.23,0.6482,0.011951940800091385
0.24,0.644,0.010323651378159639
0.25,0.6394666666666667,0.01051897755910187
0.26,0.6324000000000001,0.01274432335503843
0.27,0.6326666666666666,0.009309493362512635
0.28,0.6208666666666667,0.008692525524840301
0.29,0.6100000000000001,0.004979959839195498
0.3,0.6053333333333334,0.010654159333852244
0.31,0.5996666666666667,0.007747400997897427
0.32,0.5879333333333332,0.01387387633087612
0.33,0.5818,0.01199277560311485
0.34,0.5803999999999999,0.012838137628868837
0.35000000000000003,0.5721333333333334,0.011812610963617562
0.36,0.5621333333333334,0.009751581068387498
0.37,0.5538000000000001,0.008490779312485625
0.38,0.5453333333333334,0.011151482213390084
0.39,0.5351333333333332,0.016291920287880943
0.4,0.5361333333333334,0.010305554058101114
0.41000000000000003,0.5298,0.014966778024827019
0.42,0.5178666666666667,0.0060940772704140824
0.43,0.5069333333333332,0.010675829397912511
0.44,0.5076666666666667,0.005713531696284215
0.45,0.4908666666666667,0.008072174428244228
0.46,0.49099999999999994,0.011377365443917358
0.47000000000000003,0.47813333333333324,0.013428990199481785
0.48,0.47366666666666674,0.00851273555719116
0.49,0.4690666666666667,0.00925298750554532
0.5,0.4595999999999999,0.01010698328439852
0.51,0.44853333333333334,0.013720382242812662
0.52,0.4396,0.00944316331180041
0.53,0.42893333333333333,0.01082055656814586
0.54,0.42679999999999996,0.01135996870105234
0.55,0.4134666666666666,0.006810449487531802
0.56,0.41433333333333333,0.014496742929208458
0.5700000000000001,0.4,0.015070206073943078
0.58,0.3946666666666667,0.009600925881277167
0.59,0.3818666666666667,0.011687790400432604
0.6,0.3752666666666667,0.012218201358810733
0.61,0.37879999999999997,0.010728156101275444
0.62,0.35906666666666665,0.013682754758372953
0.63,0.35566666666666663,0.010787853251587067
0.64,0.34606666666666663,0.008210832952738575
0.65,0.33820000000000006,0.010053412908615217
0.66,0.327,0.011120551545074846
0.67,0.3163333333333333,0.008051224889557009
0.68,0.31486666666666663,0.008974284248773143
0.6900000000000001,0.29913333333333336,0.005835142576569044
0.7000000000000001,0.28933333333333333,0.011035296904831229
0.71,0.2776666666666667,0.012653501930734869
0.72,0.2713333333333333,0.012754084313139324
0.73,0.2586666666666667,0.005223876806442594
0.74,0.25106666666666666,0.009767064838299967
0.75,0.2472666666666667,0.009425497334358546
0.76,0.22719999999999999,0.00958610104960997
0.77,0.22593333333333332,0.01615604462044401
0.78,0.21739999999999998,0.009509994742374994
0.79,0.2114666666666667,0.012428640758792213
0.8,0.19226666666666664,0.01248714894957567
0.81,0.18380000000000002,0.011313904915830097
0.8200000000000001,0.18293333333333334,0.007809965144323984
0.8300000000000001,0.16653333333333334,0.006108645967442833
0.84,0.15946666666666667,0.00969673484564091
0.85,0.1484,0.010307278981380102
0.86,0.14273333333333332,0.010055181085722257
0.87,0.1307333333333333,0.012696281170309501
0.88,0.1186,0.012181771445711642
0.89,0.10313333333333334,0.012147427711248172
0.9,0.09319999999999999,0.00974702233733177
0.91,0.0836,0.006492388706101256
0.92,0.06713333333333334,0.017323202167420816
0.93,0.054400000000000004,0.008855381289237513
0.9400000000000001,0.03726666666666666,0.014174938761380554
0.9500000000000001,0.031066666666666666,0.012965595499886098
0.96,0.018999999999999996,0.004187282332651255
0.97,0.01,0.004825856285561029
0.98,0.0058,0.0010349449797506683
0.99,0.003133333333333334,0.0011944315244779278
1.0,0.0006666666666666668,1.0842021724855044e-19
