removal_probability,mean_lcc_size,std_lcc_size
0.0,0.5939999999999999,1.1102230246251565e-16
0.02040816326530612,0.58164,0.002484833998479566
0.04081632653061224,0.5682799999999999,0.0044147027079974414
0.061224489795918366,0.5554,0.005299811317396119
0.08163265306122448,0.54348,0.006893591226639417
0.1020408163265306,0.52806,0.006078519556602562
0.12244897959183673,0.5167799999999999,0.006035196765640695
0.14285714285714285,0.50462,0.006032545068211255
0.16326530612244897,0.49188,0.006116338774136051
0.18367346938775508,0.47935999999999995,0.007631932913751282
0.2040816326530612,0.46767999999999993,0.006203998710509213
0.22448979591836732,0.45594,0.006716278731559616
0.24489795918367346,0.43943999999999994,0.007945212394895432
0.26530612244897955,0.42724,0.0060118549550034935
0.2857142857142857,0.41620000000000007,0.006863818179410056
0.3061224489795918,0.40174000000000004,0.008794793914583786
0.32653061224489793,0.39099999999999996,0.009114823092084674
0.3469387755102041,0.37395999999999996,0.008849768358550416
0.36734693877551017,0.36374,0.007294134629961253
0.3877551020408163,0.35166,0.01070123357375214
0.4081632653061224,0.34178,0.010670688825000938
0.42857142857142855,0.32911999999999997,0.009142078538275634
0.44897959183673464,0.31896,0.009504020201998734
0.4693877551020408,0.30535999999999996,0.008156862141779762
0.4897959183673469,0.29216000000000003,0.0069540204198722325
0.5102040816326531,0.27702,0.009002644056053756
0.5306122448979591,0.26348000000000005,0.008221046162137754
0.5510204081632653,0.25233999999999995,0.008156739544695538
0.5714285714285714,0.23908000000000001,0.011147806959218482
0.5918367346938775,0.22814,0.010303611017502552
0.6122448979591836,0.21542000000000003,0.006523158744044175
0.6326530612244897,0.20204,0.011573003067484258
0.6530612244897959,0.18763999999999997,0.00960241636256208
0.673469387755102,0.17672,0.008768671507132647
0.6938775510204082,0.1614,0.005350887776808628
0.7142857142857142,0.15364,0.011646046539491417
0.7346938775510203,0.13878000000000001,0.008709052761351256
0.7551020408163265,0.12786000000000003,0.006610627806797172
0.7755102040816326,0.11128,0.008502799538975384
0.7959183673469387,0.09700000000000002,0.00920565043872512
0.8163265306122448,0.08476,0.0135072721154199
0.836734693877551,0.07324,0.011867872597900602
0.8571428571428571,0.053279999999999994,0.015601333276358148
0.8775510204081632,0.03976,0.012097867580693717
0.8979591836734693,0.03064,0.010764682995796951
0.9183673469387754,0.01856,0.0073804064928701596
0.9387755102040816,0.01304,0.004752094275159112
0.9591836734693877,0.006500000000000001,0.003273835670891256
0.9795918367346939,0.0032999999999999995,0.0011515207336387826
1.0,0.0004,0.0
