removal_probability,mean_lcc_size,std_lcc_size
0.0,0.5968,0.0
0.02040816326530612,0.57526,0.019406916292909596
0.04081632653061224,0.54194,0.035851755884475166
0.061224489795918366,0.52538,0.026084623823241157
0.08163265306122448,0.50532,0.034813353759728466
0.1020408163265306,0.49152000000000007,0.027443206809700648
0.12244897959183673,0.46320000000000006,0.03276437089278535
0.14285714285714285,0.42543999999999993,0.037438247822247236
0.16326530612244897,0.4246,0.03636646807156285
0.18367346938775508,0.41092000000000006,0.029077028734036774
0.2040816326530612,0.37122,0.049952213164183225
0.22448979591836732,0.36642,0.036618350590926406
0.24489795918367346,0.33785999999999994,0.03722026867178688
0.26530612244897955,0.33140000000000003,0.03623600419472324
0.2857142857142857,0.302,0.03699124220677105
0.3061224489795918,0.2957600000000001,0.03702461883666056
0.32653061224489793,0.27487999999999996,0.029684635756566057
0.3469387755102041,0.25157999999999997,0.043115004348834286
0.36734693877551017,0.24008000000000002,0.03921318145726001
0.3877551020408163,0.23129999999999998,0.04135134822469516
0.4081632653061224,0.20208000000000004,0.04025451030629985
0.42857142857142855,0.1696,0.03055931936414815
0.44897959183673464,0.18127999999999997,0.039145186166373
0.4693877551020408,0.16724,0.023068211894292975
0.4897959183673469,0.16674000000000003,0.034963357962301045
0.5102040816326531,0.13045999999999996,0.03646703168616826
0.5306122448979591,0.12402000000000002,0.03836278926251323
0.5510204081632653,0.1106,0.033279302877314
0.5714285714285714,0.09608000000000001,0.03099667078897345
0.5918367346938775,0.10292000000000001,0.031325669984854275
0.6122448979591836,0.09081999999999998,0.03588414134405337
0.6326530612244897,0.05665999999999999,0.027966916168930746
0.6530612244897959,0.06395999999999999,0.026244664219608527
0.673469387755102,0.05787999999999999,0.02311539746575862
0.6938775510204082,0.04614,0.023389664384082128
0.7142857142857142,0.05920000000000001,0.022292958529544705
0.7346938775510203,0.03198,0.021096530520443402
0.7551020408163265,0.02306,0.02009787053396454
0.7755102040816326,0.02838,0.016632726775847668
0.7959183673469387,0.02118,0.011188190202173003
0.8163265306122448,0.019200000000000002,0.014973576727021503
0.836734693877551,0.01072,0.010775230855995615
0.8571428571428571,0.009999999999999998,0.007994998436522674
0.8775510204081632,0.005520000000000001,0.005835888963988263
0.8979591836734693,0.0030600000000000002,0.002580775077375012
0.9183673469387754,0.005620000000000001,0.004858765275252552
0.9387755102040816,0.00216,0.002571847584908561
0.9591836734693877,0.0010599999999999997,0.0006359245238233859
0.9795918367346939,0.0008399999999999999,0.0005043808085167396
1.0,0.0,0.0
