removal_probability,mean_lcc_size,std_lcc_size
0.0,0.9173333333333332,1.1102230246251565e-16
0.02040816326530612,0.8860333333333333,0.01701564639448711
0.04081632653061224,0.8509,0.023493994504506416
0.061224489795918366,0.8273333333333334,0.02815196855165431
0.08163265306122448,0.8019666666666666,0.018987100884547903
0.1020408163265306,0.7783333333333334,0.026903531366718393
0.12244897959183673,0.7500333333333333,0.03499807931237879
0.14285714285714285,0.7124666666666666,0.047189499773666696
0.16326530612244897,0.6754666666666667,0.04237168866118034
0.18367346938775508,0.6591666666666667,0.033259835637998364
0.2040816326530612,0.5982000000000001,0.04835843026585725
0.22448979591836732,0.5878333333333332,0.04538667205248696
0.24489795918367346,0.5595666666666668,0.041905329812169094
0.26530612244897955,0.5432,0.04474550256729719
0.2857142857142857,0.5199,0.049887996774998125
0.3061224489795918,0.48323333333333346,0.05274562646429666
0.32653061224489793,0.45400000000000007,0.04416534589220125
0.3469387755102041,0.44316666666666665,0.04133487900335771
0.36734693877551017,0.4217666666666666,0.03170928710786304
0.3877551020408163,0.39669999999999994,0.038753050059174565
0.4081632653061224,0.35019999999999996,0.04524899016675523
0.42857142857142855,0.36,0.03792917376139669
0.44897959183673464,0.3195333333333334,0.04698751607253428
0.4693877551020408,0.30419999999999997,0.037162765116593666
0.4897959183673469,0.3041666666666667,0.03827147182374302
0.5102040816326531,0.26003333333333334,0.03804177528279492
0.5306122448979591,0.2280333333333333,0.04543394472564905
0.5510204081632653,0.21073333333333336,0.024862197989898017
0.5714285714285714,0.19846666666666665,0.030661666258991502
0.5918367346938775,0.19946666666666665,0.03598184727516548
0.6122448979591836,0.18263333333333334,0.03495741854186477
0.6326530612244897,0.1489333333333333,0.033276217733791004
0.6530612244897959,0.14289999999999997,0.03888917301483509
0.673469387755102,0.11773333333333333,0.036504733330837466
0.6938775510204082,0.10783333333333334,0.03449822861797078
0.7142857142857142,0.0886,0.036438014337898395
0.7346938775510203,0.08346666666666666,0.031165935820307973
0.7551020408163265,0.06520000000000001,0.02883562611307986
0.7755102040816326,0.056900000000000006,0.025773608379287695
0.7959183673469387,0.04406666666666667,0.02476727231202051
0.8163265306122448,0.04613333333333334,0.013355980766017232
0.836734693877551,0.03443333333333334,0.018795123481016737
0.8571428571428571,0.024333333333333332,0.014617341299520465
0.8775510204081632,0.0149,0.01020517298018782
0.8979591836734693,0.010733333333333334,0.008656147462288802
0.9183673469387754,0.006633333333333334,0.006301587101675259
0.9387755102040816,0.005133333333333333,0.005228554080984319
0.9591836734693877,0.0024333333333333334,0.0016230971765253135
0.9795918367346939,0.0010666666666666665,0.0005333333333333334
1.0,0.0,0.0
