removal_probability,mean_lcc_size,std_lcc_size
0.0,0.8889999999999999,1.1102230246251565e-16
0.02040816326530612,0.8746499999999999,0.004292726406376259
0.04081632653061224,0.8593500000000001,0.007747741606429586
0.061224489795918366,0.8424999999999999,0.006837397165588678
0.08163265306122448,0.8300999999999998,0.008659676668328913
0.1020408163265306,0.8166999999999998,0.007880989785553552
0.12244897959183673,0.8045,0.009846319109189974
0.14285714285714285,0.788,0.009833615815151625
0.16326530612244897,0.7724500000000001,0.01231452394532571
0.18367346938775508,0.7533500000000001,0.007995467466008483
0.2040816326530612,0.7404,0.011429785649783648
0.22448979591836732,0.7273,0.00802558409089333
0.24489795918367346,0.70895,0.011079147079085114
0.26530612244897955,0.6968,0.012932903772935114
0.2857142857142857,0.67645,0.0154934663648907
0.3061224489795918,0.6656000000000001,0.009107140056021987
0.32653061224489793,0.65175,0.014808359125845117
0.3469387755102041,0.6254500000000001,0.014133205581183639
0.36734693877551017,0.6103500000000001,0.016701122716751723
0.3877551020408163,0.5999000000000001,0.015165421194282748
0.4081632653061224,0.5767,0.018327847664142107
0.42857142857142855,0.5558,0.01650333299670097
0.44897959183673464,0.5439999999999999,0.01651968522702536
0.4693877551020408,0.51995,0.021648267829089716
0.4897959183673469,0.5076999999999998,0.015566309774638317
0.5102040816326531,0.4784999999999999,0.01769039287296921
0.5306122448979591,0.4690499999999999,0.014616685670835221
0.5510204081632653,0.4504,0.015853706191297983
0.5714285714285714,0.4274,0.011612062693595838
0.5918367346938775,0.40540000000000004,0.017735275582860272
0.6122448979591836,0.3883500000000001,0.01455429489875755
0.6326530612244897,0.3659,0.017739503938949373
0.6530612244897959,0.3483,0.015738805545529803
0.673469387755102,0.3247,0.014550257729676136
0.6938775510204082,0.3125,0.013324788928909918
0.7142857142857142,0.2781,0.01653753306875
0.7346938775510203,0.2586,0.01539935063565994
0.7551020408163265,0.23744999999999994,0.014136742906341615
0.7755102040816326,0.21565000000000004,0.012129612524726418
0.7959183673469387,0.187,0.010719141756689296
0.8163265306122448,0.16499999999999998,0.018212632978237935
0.836734693877551,0.14810000000000004,0.014872457765951128
0.8571428571428571,0.1265,0.01396603021620675
0.8775510204081632,0.09190000000000002,0.02002723146118804
0.8979591836734693,0.06104999999999999,0.017659204398839716
0.9183673469387754,0.0403,0.014223571984561404
0.9387755102040816,0.022900000000000004,0.010241581909060727
0.9591836734693877,0.013750000000000002,0.003909923272904471
0.9795918367346939,0.006500000000000001,0.0020124611797498106
1.0,0.0010000000000000002,2.168404344971009e-19
