removal_probability,mean_lcc_size,std_lcc_size
0.0,0.87123745819398,1.1102230246251565e-16
0.02040816326530612,0.8407190635451505,0.01358406195048104
0.04081632653061224,0.8224080267558529,0.010922177787831383
0.061224489795918366,0.7521739130434784,0.054066935560264956
0.08163265306122448,0.7514214046822743,0.048659836855685125
0.1020408163265306,0.732608695652174,0.040711079271879544
0.12244897959183673,0.7073578595317724,0.037347543211086624
0.14285714285714285,0.6592809364548495,0.06825913052733583
0.16326530612244897,0.6514214046822743,0.033325351016439395
0.18367346938775508,0.6020903010033445,0.0458769595470015
0.2040816326530612,0.5790969899665551,0.0651854393901295
0.22448979591836732,0.5508361204013379,0.05583231152889728
0.24489795918367346,0.5216555183946489,0.07774116919793447
0.26530612244897955,0.512876254180602,0.05015914093185964
0.2857142857142857,0.48143812709030087,0.051631094873442765
0.3061224489795918,0.4744983277591972,0.05844445720245238
0.32653061224489793,0.4519230769230769,0.05259423298046822
0.3469387755102041,0.4059364548494983,0.05398224093983698
0.36734693877551017,0.4107859531772576,0.054632071193324264
0.3877551020408163,0.3529264214046823,0.06927695250812244
0.4081632653061224,0.3265886287625418,0.0626456759122814
0.42857142857142855,0.3280936454849498,0.06360365200068192
0.44897959183673464,0.2866220735785953,0.061054883468200066
0.4693877551020408,0.2962374581939799,0.042569204461535906
0.4897959183673469,0.25660535117056854,0.0477379353428707
0.5102040816326531,0.24498327759197322,0.05959491784686111
0.5306122448979591,0.2290133779264214,0.05845067697561632
0.5510204081632653,0.20066889632107024,0.05342017673900765
0.5714285714285714,0.1874581939799331,0.05767146150449173
0.5918367346938775,0.18177257525083612,0.04924770457222394
0.6122448979591836,0.1452341137123746,0.05659065231563088
0.6326530612244897,0.14172240802675587,0.06237228424758286
0.6530612244897959,0.13595317725752507,0.04412339737642689
0.673469387755102,0.10133779264214046,0.053447390279610776
0.6938775510204082,0.09581939799331105,0.040563819214518355
0.7142857142857142,0.07474916387959867,0.04210627959634284
0.7346938775510203,0.053093645484949825,0.02877942939715003
0.7551020408163265,0.06730769230769232,0.028823121045394497
0.7755102040816326,0.044732441471571904,0.03148912021111602
0.7959183673469387,0.034698996655518385,0.018294612447358746
0.8163265306122448,0.02876254180602006,0.01630413343483091
0.836734693877551,0.02550167224080267,0.01912414091803161
0.8571428571428571,0.022491638795986618,0.01479224364045761
0.8775510204081632,0.012290969899665551,0.0072559644145978736
0.8979591836734693,0.01020066889632107,0.008275480288734864
0.9183673469387754,0.007274247491638795,0.005134487330382621
0.9387755102040816,0.004849498327759197,0.0035826564022790218
0.9591836734693877,0.003093645484949833,0.0025511950338448753
0.9795918367346939,0.0021739130434782605,0.0010707565614436203
1.0,0.0,0.0
