removal_probability,mean_lcc_size,std_lcc_size
0.0,0.8186666666666668,1.1102230246251565e-16
0.02040816326530612,0.7895333333333333,0.0159973608934585
0.04081632653061224,0.7657333333333333,0.015027973915335356
0.061224489795918366,0.7344333333333333,0.026444302053771636
0.08163265306122448,0.7005999999999999,0.029149347238736672
0.1020408163265306,0.6752666666666667,0.03296860459420279
0.12244897959183673,0.6415333333333333,0.031809921582913576
0.14285714285714285,0.6463666666666668,0.032384821547550124
0.16326530612244897,0.6024,0.03400352922859626
0.18367346938775508,0.5803,0.03371216397681999
0.2040816326530612,0.5611666666666666,0.0363946729923793
0.22448979591836732,0.5267666666666666,0.035143056845477236
0.24489795918367346,0.5081333333333333,0.042774135487075204
0.26530612244897955,0.46533333333333343,0.04279096477840464
0.2857142857142857,0.4719666666666667,0.040651622900499854
0.3061224489795918,0.43843333333333334,0.036468723281433614
0.32653061224489793,0.4107333333333334,0.04150335997107812
0.3469387755102041,0.39479999999999993,0.03252458898877722
0.36734693877551017,0.3743,0.03430417855985866
0.3877551020408163,0.3632666666666667,0.04384969276466547
0.4081632653061224,0.3324333333333333,0.039391073438872756
0.42857142857142855,0.28456666666666663,0.041169716486217825
0.44897959183673464,0.2909333333333334,0.026719447765417775
0.4693877551020408,0.2763666666666667,0.04240622333782835
0.4897959183673469,0.2541333333333334,0.03977078771605555
0.5102040816326531,0.24053333333333332,0.028613594282749198
0.5306122448979591,0.2132333333333333,0.03746896493544135
0.5510204081632653,0.19136666666666666,0.03371348230143082
0.5714285714285714,0.18069999999999997,0.034777690805713045
0.5918367346938775,0.16193333333333332,0.041526377159583766
0.6122448979591836,0.1517,0.04109094250020989
0.6326530612244897,0.15203333333333333,0.022826373635190793
0.6530612244897959,0.11939999999999999,0.033249828738071883
0.673469387755102,0.1155,0.026022105987025725
0.6938775510204082,0.0875,0.02333035695302486
0.7142857142857142,0.0873,0.03486703314020279
0.7346938775510203,0.06626666666666665,0.02361204965454903
0.7551020408163265,0.06593333333333333,0.024838947911160276
0.7755102040816326,0.06053333333333334,0.023585871477079946
0.7959183673469387,0.03846666666666667,0.018175808097578492
0.8163265306122448,0.04413333333333333,0.018502372220279693
0.836734693877551,0.024399999999999998,0.013584959002923457
0.8571428571428571,0.0159,0.010712972406282852
0.8775510204081632,0.015166666666666665,0.011633046796853255
0.8979591836734693,0.010933333333333333,0.008957678270623477
0.9183673469387754,0.007533333333333334,0.008628376955655619
0.9387755102040816,0.0044,0.003773592452822642
0.9591836734693877,0.0023333333333333335,0.0018318175552045448
0.9795918367346939,0.0009666666666666666,0.0005364492313143694
1.0,0.0,0.0
