removal_probability,mean_lcc_size,std_lcc_size
0.0,0.9536000000000003,3.3306690738754696e-16
0.02040816326530612,0.9131600000000001,0.02262455303425904
0.04081632653061224,0.87342,0.038605590268768065
0.061224489795918366,0.84024,0.04540614936327457
0.08163265306122448,0.81272,0.04445466904611934
0.1020408163265306,0.7767999999999999,0.04672900598129602
0.12244897959183673,0.7449799999999999,0.04363731889105928
0.14285714285714285,0.73738,0.032070790448630974
0.16326530612244897,0.6861199999999998,0.038595149954366026
0.18367346938775508,0.67016,0.037052481698261454
0.2040816326530612,0.6164799999999999,0.05395340211701204
0.22448979591836732,0.6218999999999999,0.0423948817665529
0.24489795918367346,0.55486,0.06594522272310557
0.26530612244897955,0.5514999999999999,0.062353941334930864
0.2857142857142857,0.49832,0.06955902241981265
0.3061224489795918,0.46830000000000005,0.06304257291703759
0.32653061224489793,0.43210000000000004,0.07538306175793075
0.3469387755102041,0.3843,0.05619848752413182
0.36734693877551017,0.42543999999999993,0.04092908989948347
0.3877551020408163,0.36961999999999995,0.06723052580487528
0.4081632653061224,0.36646,0.03758218194836484
0.42857142857142855,0.32008,0.058636043522734375
0.44897959183673464,0.30411999999999995,0.05527098334569414
0.4693877551020408,0.2772200000000001,0.05584915039640264
0.4897959183673469,0.26784,0.037830019825530095
0.5102040816326531,0.23249999999999998,0.043397119720092026
0.5306122448979591,0.22684,0.05708826849712645
0.5510204081632653,0.20444,0.063842543808968
0.5714285714285714,0.1704,0.05963140112390452
0.5918367346938775,0.17584,0.06195409913799085
0.6122448979591836,0.14834,0.040384605978020884
0.6326530612244897,0.12146000000000001,0.04092945638534673
0.6530612244897959,0.10358,0.04599869128573116
0.673469387755102,0.09234,0.04370780708294572
0.6938775510204082,0.07083999999999999,0.033651127767134345
0.7142857142857142,0.08562,0.04005246059856997
0.7346938775510203,0.05926,0.02773107282454107
0.7551020408163265,0.043100000000000006,0.029333905297454006
0.7755102040816326,0.029119999999999997,0.02608527554004366
0.7959183673469387,0.03632,0.025440943378734995
0.8163265306122448,0.0243,0.02002952820213197
0.836734693877551,0.01606,0.015905357587932437
0.8571428571428571,0.015039999999999998,0.011693006456852745
0.8775510204081632,0.01618,0.009455982233485847
0.8979591836734693,0.006379999999999999,0.005867162857804443
0.9183673469387754,0.00578,0.005597821004641003
0.9387755102040816,0.00472,0.004179186523714872
0.9591836734693877,0.00204,0.0022159422375143266
0.9795918367346939,0.00088,0.0009346657156438338
1.0,0.0,0.0
