removal_probability,mean_lcc_size,std_lcc_size
0.0,0.9996000000000003,2.220446049250313e-16
0.02040816326530612,0.0848,0.0
0.04081632653061224,0.016000000000000004,3.469446951953614e-18
0.061224489795918366,0.006000000000000001,8.673617379884035e-19
0.08163265306122448,0.0044,0.0
0.1020408163265306,0.0024,0.0
0.12244897959183673,0.0024,0.0
0.14285714285714285,0.0016,0.0
0.16326530612244897,0.0016,0.0
0.18367346938775508,0.0012,0.0
0.2040816326530612,0.0012,0.0
0.22448979591836732,0.0012,0.0
0.24489795918367346,0.0012,0.0
0.26530612244897955,0.0012,0.0
0.2857142857142857,0.0012,0.0
0.3061224489795918,0.0008,0.0
0.32653061224489793,0.0008,0.0
0.3469387755102041,0.0004,0.0
0.36734693877551017,0.0004,0.0
0.3877551020408163,0.0004,0.0
0.4081632653061224,0.0004,0.0
0.42857142857142855,0.0004,0.0
0.44897959183673464,0.0004,0.0
0.4693877551020408,0.0004,0.0
0.4897959183673469,0.0004,0.0
0.5102040816326531,0.0004,0.0
0.5306122448979591,0.0004,0.0
0.5510204081632653,0.0004,0.0
0.5714285714285714,0.0004,0.0
0.5918367346938775,0.0004,0.0
0.6122448979591836,0.0004,0.0
0.6326530612244897,0.0004,0.0
0.6530612244897959,0.0004,0.0
0.673469387755102,0.0004,0.0
0.6938775510204082,0.0004,0.0
0.7142857142857142,0.0004,0.0
0.7346938775510203,0.0004,0.0
0.7551020408163265,0.0004,0.0
0.7755102040816326,0.0004,0.0
0.7959183673469387,0.0004,0.0
0.8163265306122448,0.0004,0.0
0.836734693877551,0.0004,0.0
0.8571428571428571,0.0004,0.0
0.8775510204081632,0.0004,0.0
0.8979591836734693,0.0004,0.0
0.9183673469387754,0.0004,0.0
0.9387755102040816,0.0004,0.0
0.9591836734693877,0.0004,0.0
0.9795918367346939,0.0004,0.0
1.0,0.0,0.0
