removal_probability,mean_lcc_size,std_lcc_size
0.0,1.0,0.0
0.02040816326530612,0.9354333333333334,0.016267588771678606
0.04081632653061224,0.8827333333333334,0.01593863231271742
0.061224489795918366,0.8235999999999999,0.021079110248985587
0.08163265306122448,0.7761333333333333,0.02010041458942245
0.1020408163265306,0.7256666666666668,0.0402881289381045
0.12244897959183673,0.6784000000000001,0.048202535664054476
0.14285714285714285,0.6024999999999999,0.03574345316899928
0.16326530612244897,0.5648333333333333,0.028714591722289514
0.18367346938775508,0.5193666666666665,0.045970268169280404
0.2040816326530612,0.4719333333333334,0.04405799208618871
0.22448979591836732,0.4110333333333333,0.056086629422706445
0.24489795918367346,0.3713,0.04356424374797907
0.26530612244897955,0.32056666666666667,0.07384195585467956
0.2857142857142857,0.2579666666666667,0.06825913858231732
0.3061224489795918,0.2452,0.05249321649296962
0.32653061224489793,0.21803333333333336,0.07919300614462253
0.3469387755102041,0.16256666666666666,0.04889593257339737
0.36734693877551017,0.11953333333333334,0.048168731212962904
0.3877551020408163,0.11733333333333333,0.0543490774735158
0.4081632653061224,0.09613333333333332,0.053779219448077197
0.42857142857142855,0.06019999999999999,0.0315123256308808
0.44897959183673464,0.06136666666666666,0.030270979868881387
0.4693877551020408,0.06253333333333333,0.027724517829691625
0.4897959183673469,0.0424,0.023767765285501005
0.5102040816326531,0.040033333333333344,0.017785730859940004
0.5306122448979591,0.03086666666666667,0.013321828369676254
0.5510204081632653,0.028200000000000003,0.011510574848083537
0.5714285714285714,0.02403333333333333,0.013071555207990956
0.5918367346938775,0.019166666666666665,0.00990594658666085
0.6122448979591836,0.013833333333333336,0.006500854644668738
0.6326530612244897,0.013066666666666667,0.007273696905059122
0.6530612244897959,0.013533333333333333,0.0050424861592935155
0.673469387755102,0.0126,0.005102940328869229
0.6938775510204082,0.009733333333333333,0.0042551929059287865
0.7142857142857142,0.0089,0.0035419705751961795
0.7346938775510203,0.007233333333333333,0.003554496370014245
0.7551020408163265,0.006699999999999999,0.002255610289428956
0.7755102040816326,0.0066,0.002615339366124404
0.7959183673469387,0.005533333333333333,0.002045048220023729
0.8163265306122448,0.004166666666666667,0.0016312912404322876
0.836734693877551,0.004100000000000001,0.00125210933139953
0.8571428571428571,0.0035666666666666668,0.0009255628917943215
0.8775510204081632,0.0030666666666666668,0.0012364824660660938
0.8979591836734693,0.0021333333333333334,0.0006863753427324668
0.9183673469387754,0.0021666666666666666,0.000726483157256779
0.9387755102040816,0.0018000000000000002,0.0003711842908553348
0.9591836734693877,0.0013,0.0002560381915956203
0.9795918367346939,0.0009333333333333332,0.0003265986323710904
1.0,0.0,0.0
