removal_probability,mean_lcc_size,std_lcc_size,lcc_sizes
0.0,0.7593333333333334,1.1102230246251565e-16,"[0.7593333333333333, 0.7593333333333333, 0.7593333333333333, 0.7593333333333333, 0.7593333333333333, 0.7593333333333333, 0.7593333333333333, 0.7593333333333333, 0.7593333333333333, 0.7593333333333333, 0.7593333333333333, 0.7593333333333333, 0.7593333333333333, 0.7593333333333333, 0.7593333333333333, 0.7593333333333333, 0.7593333333333333, 0.7593333333333333, 0.7593333333333333, 0.7593333333333333]"
0.02040816326530612,0.7480000000000001,0.0026415483674878757,"[0.7453333333333333, 0.7466666666666667, 0.744, 0.746, 0.7433333333333333, 0.7446666666666667, 0.748, 0.7493333333333333, 0.7473333333333333, 0.752, 0.7473333333333333, 0.7473333333333333, 0.752, 0.7453333333333333, 0.7506666666666667, 0.7506666666666667, 0.7506666666666667, 0.748, 0.7506666666666667, 0.7506666666666667]"
0.04081632653061224,0.7394999999999998,0.00325832267687942,"[0.7446666666666667, 0.734, 0.736, 0.7413333333333333, 0.7406666666666667, 0.7446666666666667, 0.7386666666666667, 0.7413333333333333, 0.7413333333333333, 0.7346666666666667, 0.742, 0.7366666666666667, 0.7433333333333333, 0.734, 0.742, 0.7373333333333333, 0.7406666666666667, 0.7366666666666667, 0.7406666666666667, 0.7393333333333333]"
0.061224489795918366,0.7270999999999999,0.003848664992204708,"[0.728, 0.7313333333333333, 0.7266666666666667, 0.728, 0.7186666666666667, 0.7286666666666667, 0.73, 0.7313333333333333, 0.72, 0.7306666666666667, 0.7246666666666667, 0.73, 0.7313333333333333, 0.7233333333333334, 0.7293333333333333, 0.73, 0.726, 0.7233333333333334, 0.7213333333333334, 0.7293333333333333]"
0.08163265306122448,0.7161333333333333,0.004726285833270958,"[0.7133333333333334, 0.7166666666666667, 0.724, 0.718, 0.714, 0.7246666666666667, 0.718, 0.72, 0.714, 0.7146666666666667, 0.7113333333333334, 0.716, 0.714, 0.7113333333333334, 0.7133333333333334, 0.722, 0.7113333333333334, 0.706, 0.7233333333333334, 0.7166666666666667]"
0.1020408163265306,0.7021,0.006620758600375383,"[0.7066666666666667, 0.6993333333333334, 0.6973333333333334, 0.7086666666666667, 0.7113333333333334, 0.6993333333333334, 0.6993333333333334, 0.7093333333333334, 0.7106666666666667, 0.7033333333333334, 0.7013333333333334, 0.7006666666666667, 0.7073333333333334, 0.7046666666666667, 0.6893333333333334, 0.7126666666666667, 0.692, 0.696, 0.692, 0.7006666666666667]"
0.12244897959183673,0.6928666666666666,0.006556082841317836,"[0.6973333333333334, 0.6933333333333334, 0.696, 0.69, 0.6886666666666666, 0.7046666666666667, 0.6893333333333334, 0.696, 0.686, 0.6826666666666666, 0.6913333333333334, 0.688, 0.696, 0.6986666666666667, 0.6973333333333334, 0.698, 0.6973333333333334, 0.6773333333333333, 0.6873333333333334, 0.702]"
0.14285714285714285,0.6802333333333334,0.007187257242277226,"[0.678, 0.668, 0.682, 0.6806666666666666, 0.6806666666666666, 0.6693333333333333, 0.678, 0.6813333333333333, 0.6833333333333333, 0.6706666666666666, 0.672, 0.6866666666666666, 0.69, 0.6793333333333333, 0.694, 0.6926666666666667, 0.676, 0.684, 0.6846666666666666, 0.6733333333333333]"
0.16326530612244897,0.6715000000000001,0.006762231715770907,"[0.6566666666666666, 0.6633333333333333, 0.6673333333333333, 0.6706666666666666, 0.6633333333333333, 0.668, 0.6766666666666666, 0.6593333333333333, 0.676, 0.6753333333333333, 0.6853333333333333, 0.6753333333333333, 0.6713333333333333, 0.6746666666666666, 0.676, 0.674, 0.678, 0.6773333333333333, 0.67, 0.6713333333333333]"
0.18367346938775508,0.6591666666666667,0.007627071667568262,"[0.6586666666666666, 0.656, 0.6573333333333333, 0.6433333333333333, 0.6646666666666666, 0.6686666666666666, 0.6573333333333333, 0.668, 0.6533333333333333, 0.6566666666666666, 0.672, 0.6646666666666666, 0.6586666666666666, 0.664, 0.6526666666666666, 0.6486666666666666, 0.6486666666666666, 0.67, 0.6653333333333333, 0.6546666666666666]"
